Ingredient,Text,Recipe_Index,Rating,Quantity,Unit
vanilla,2.0 teaspoon vanilla extract,AR_35,0.843636322,2,teaspoon
vanilla,1.3333333333333333 tablespoon vanilla extract,AR_37,0.8,4,teaspoon
vanilla,2.0 teaspoons vanilla extract,AR_39,0.6,2,teaspoon
vanilla,2.0 teaspoon vanilla extract,AR_43,0.828866005,2,teaspoon
vanilla,1.0 teaspoon vanilla extract,AR_45,0.821052647,1,teaspoon
vanilla,4.0 teaspoon vanilla extract,AR_47,0.7125,4,teaspoon
vanilla,2.0 teaspoon vanilla extract,AR_48,0.677777767,2,teaspoon
vanilla,1.3333333333333333 teaspoon vanilla extract,AR_49,0.592592573,1.333333333,teaspoon
vanilla,2.0 teaspoons vanilla extract,AR_50,0.66500001,2,teaspoon
vanilla,1.3333333333333333 teaspoon vanilla extract,AR_52,0.476190472,1.333333333,teaspoon
vanilla,2.0 teaspoon vanilla extract,AR_53,0.692473125,2,teaspoon
vanilla,2.0 teaspoon vanilla extract,AR_54,0.723741007,2,teaspoon
vanilla,2.0 teaspoons vanilla extract,AR_57,0.595505619,2,teaspoon
vanilla,4.0 teaspoons mexican vanilla extract,AR_66,0.902002907,4,teaspoon
vanilla,1.875 teaspoons vanilla extract,AR_67,0.939130402,1.875,teaspoon
vanilla,1.5 teaspoon vanilla extract,AR_69,0.920792103,1.5,teaspoon
vanilla,0.8 teaspoon vanilla extract,AR_70,0.91003809,0.8,teaspoon
vanilla,1.0 teaspoon vanilla extract,AR_78,0.915186214,1,teaspoon
vanilla,4.0 teaspoons vanilla extract,AR_79,0.633333349,4,teaspoon
vanilla,8.0 teaspoons vanilla extract,AR_84,0.905737686,8,teaspoon
vanilla,2.0 teaspoons spice islands® pure vanilla extract,AR_88,0.955555534,2,teaspoon
vanilla,0.8 teaspoon vanilla extract,AR_89,0.909890079,0.8,teaspoon
vanilla,2.0 teaspoon vanilla extract,AR_90,0.902608681,2,teaspoon
vanilla,2.0 teaspoon vanilla extract,AR_91,0.928301907,2,teaspoon
vanilla,1.6 tablespoon vanilla extract,AR_95,0.844067764,4.8,teaspoon
vanilla,1.3333333333333333 teaspoon vanilla extract,AR_96,0.818181801,1.333333333,teaspoon
vanilla,0.05333333333333333 cup vanilla extract,AR_98,0.90666666,2.56,teaspoon
vanilla,1.1076923076923078 teaspoons vanilla extract,AR_101,0.6,1.107692308,teaspoon
vanilla,1.3333333333333333 teaspoon vanilla extract,AR_102,0.9375,1.333333333,teaspoon
vanilla,0.8 tablespoon vanilla extract,AR_103,0.88125,2.4,teaspoon
vanilla,0.5714285714285714 teaspoon vanilla extract,AR_108,0.867741966,0.571428571,teaspoon
vanilla,1.3333333333333333 teaspoons vanilla extract,AR_109,0.871794891,1.333333333,teaspoon
vanilla,1.0 teaspoon vanilla extract,AR_110,0.868292713,1,teaspoon
vanilla,2.0 teaspoon vanilla extract,AR_111,1,2,teaspoon
vanilla,1.0 teaspoon vanilla extract,AR_116,0.847999954,1,teaspoon
vanilla,1.6 teaspoons vanilla extract,AR_118,0.830769253,1.6,teaspoon
vanilla,1.0 tablespoon vanilla extract,AR_119,0.845714283,3,teaspoon
vanilla,2.0 teaspoon vanilla extract,AR_128,0.714285707,2,teaspoon
vanilla,1.3333333333333333 teaspoon vanilla extract,AR_140,0.584615374,1.333333333,teaspoon
vanilla,1.3333333333333333 teaspoon vanilla extract,AR_141,0.784615374,1.333333333,teaspoon
vanilla,3.0 teaspoons vanilla extract,AR_142,0.671428585,3,teaspoon
vanilla,2.0 teaspoon vanilla extract,AR_144,0.442857122,2,teaspoon
vanilla,1.3333333333333333 teaspoons vanilla extract,AR_155,0.931135178,1.333333333,teaspoon
vanilla,4.0 tablespoon vanilla extract,AR_156,0.924294472,12,teaspoon
vanilla,1.0 teaspoon vanilla extract,AR_164,0.917012405,1,teaspoon
vanilla,2.6666666666666665 teaspoons vanilla extract,AR_196,0.785929632,2.666666667,teaspoon
vanilla,2.0 teaspoon vanilla extract,AR_197,0.706521749,2,teaspoon
vanilla,3.333333333333333 teaspoons vanilla extract,AR_218,0.877419376,3.333333333,teaspoon
vanilla,8.0 teaspoons vanilla extract,AR_256,0.870253181,8,teaspoon
vanilla,1.2 teaspoon vanilla extract,E_21,0.75,1.2,teaspoon
vanilla,3.6 teaspoons vanilla extract,E_26,0.875,3.6,teaspoon
vanilla,0.96 teaspoon vanilla extract,E_87,0.75,0.96,teaspoon
vanilla,8.0 tablespoon pure vanilla extract,E_88,0.375,24,teaspoon
vanilla,1.0 teaspoon pure vanilla extract,E_89,0.875,1,teaspoon
vanilla,0.8 teaspoon vanilla extract,E_91,1,0.8,teaspoon
vanilla,0.5 teaspoon vanilla extract,E_133,0.75,0.5,teaspoon
vanilla,0.0888888888889 tablespoon vanilla extract,E_146,0.5,0.266666667,teaspoon
vanilla,48.0 teaspoon vanilla extract,E_169,0.5,48,teaspoon
vanilla,2.0 teaspoon vanilla extract,E_215,0.875,2,teaspoon
vanilla,2.0 teaspoon vanilla extract,E_258,0.75,2,teaspoon
vanilla,1.33333333333 teaspoon vanilla extract,E_362,0.625,1.333333333,teaspoon
vanilla,1.14285714286 teaspoon vanilla extract,E_375,0.75,1.142857143,teaspoon
vanilla,2.18181818182 teaspoon vanilla extract,E_399,1,2.181818182,teaspoon
vanilla,8.0 teaspoons natural vanilla extract,Misc_1,1,8,teaspoon
vanilla,7.2 teaspoons pure vanilla extract,Misc_4,0.8,7.2,teaspoon
vanilla,1.45454545455 tablespoon vanilla extract,Misc_5,0.8,4.363636364,teaspoon
vanilla,2.0 tablespoon vanilla extract,Misc_6,0.8,6,teaspoon
vanilla,1.6 tablespoon vanilla extract,Misc_7,0.8,4.8,teaspoon
vanilla,1.6 teaspoon pure vanilla extract,Misc_10,0.84,1.6,teaspoon
vanilla,0.8 teaspoon vanilla extract,Misc_11,0.86,0.8,teaspoon
vanilla,2.0 teaspoon vanilla extract,Misc_12,0.984,2,teaspoon
vanilla,2.66666666667 teaspoons pure vanilla extract,Misc_13,0.6,2.666666667,teaspoon
vanilla,1.6 teaspoon vanilla extract,Misc_15,1,1.6,teaspoon
vanilla,2.66666666667 teaspoons vanilla extract,Misc_18,0.88,2.666666667,teaspoon
vanilla,1.5 teaspoon vanilla extract,Misc_19,0.98,1.5,teaspoon
vanilla,4.0 teaspoons vanilla extract,Misc_20,0.96,4,teaspoon
vanilla,3.0 teaspoons vanilla extract,Misc_21,NA,3,teaspoon
vanilla,3.0 teaspoons pure vanilla extract,Misc_23,0.9,3,teaspoon
vanilla,2.0 tsp. pure vanilla extract,Misc_25,NA,2,teaspoon
vanilla,3.0 teaspoons vanilla extract,Misc_26,0.9,3,teaspoon
vanilla,3.0 teaspoons vanilla extract,Misc_27,NA,3,teaspoon
vanilla,3.0 teaspoons vanilla extract,Misc_28,0.98,3,teaspoon
vanilla,2.4 tablespoon vanilla extract,Misc_30,1,7.2,teaspoon
vanilla,2.0 tablespoon vanilla extract,Misc_32,NA,6,teaspoon
vanilla,0.96 tsp vanilla extract,Misc_33,NA,0.96,teaspoon
vanilla,6.85714285714 teaspoon vanilla extract optional,Misc_34,NA,6.857142857,teaspoon
vanilla,0.923076923077 teaspoon vanilla extract,Misc_35,0.6,0.923076923,teaspoon
vanilla,3.0 tsp vanilla extract,Misc_36,0.982,3,teaspoon
vanilla,1.33333333333 tablespoon pure vanilla extract,Misc_37,0.8,4,teaspoon
vanilla,6.4 teaspoons mccormick® pure vanilla extract,Misc_38,NA,6.4,teaspoon
vanilla,0.8 teaspoon vanilla extract,Misc_39,NA,0.8,teaspoon
vanilla,1.5 teaspoons pure vanilla extract,Misc_40,NA,1.5,teaspoon
vanilla,1.2 teaspoon vanilla extract,Misc_41,NA,1.2,teaspoon
vanilla,2.52631578947 teaspoons pure vanilla extract,Misc_43,NA,2.526315789,teaspoon
vanilla,4.0 teaspoons vanilla extract,Misc_44,NA,4,teaspoon
vanilla,1.33333333333 teaspoon stonemill essentials pure vanilla extract,Misc_45,NA,1.333333333,teaspoon
vanilla,2.66666666667 teaspoons vanilla extract,Misc_48,NA,2.666666667,teaspoon
vanilla,"3.2 	teaspoons vanilla extract",Misc_49,NA,3.2,teaspoon
vanilla,"2.13333333333 	teaspoons pure vanilla extract",Misc_51,NA,2.133333333,teaspoon
vanilla,"1.92 	teaspoons pure vanilla extract",Misc_52,NA,1.92,teaspoon
vanilla,"6.0 	teaspoons vanilla extract",Misc_53,NA,6,teaspoon
vanilla,1.33333333333 tablespoon vanilla extract,Misc_54,NA,4,teaspoon
vanilla,2.28571428571 teaspoons pure vanilla extract,Misc_55,NA,2.285714286,teaspoon
vanilla,4.0 teaspoons pure vanilla extract,Misc_56,NA,4,teaspoon
vanilla,2.0 tsp vanilla extract,Misc_60,NA,2,teaspoon
vanilla,1.77777777778 teaspoon vanilla extract,Misc_63,NA,1.777777778,teaspoon
vanilla,1.2 teaspoon pure vanilla extract,Misc_64,NA,1.2,teaspoon
vanilla,1.0 teaspoon pure vanilla extract,Misc_65,NA,1,teaspoon
vanilla,4.0 teaspoons vanilla extract,Misc_68,NA,4,teaspoon
vanilla,2.66666666667 teaspoons vanilla extract,Misc_70,1,2.666666667,teaspoon
vanilla,26.4 teaspoons pure vanilla extract,Misc_72,NA,26.4,teaspoon
vanilla,2.0 tsp vanilla extract,Misc_73,NA,2,teaspoon
vanilla,3.55555555556 teaspoons vanilla extract,Misc_75,NA,3.555555556,teaspoon
vanilla,1.14285714286 tablespoon vanilla extract,Misc_77,NA,3.428571429,teaspoon
vanilla,2.4 teaspoon vanilla extract,Misc_78,NA,2.4,teaspoon
vanilla,3.42857142857 teaspoon vanilla extract,Misc_79,NA,3.428571429,teaspoon
vanilla,2.66666666667 tablespoon vanilla extract,Misc_81,1,8,teaspoon
vanilla,7.38461538462 tsp vanilla extract,Misc_84,0.99,7.384615385,teaspoon
vanilla,2.66666666667 teaspoons vanilla extract,Misc_85,NA,2.666666667,teaspoon
vanilla,8.0 teaspoons vanilla extract store bought or homemade,Misc_86,1,8,teaspoon
vanilla,4.0 tbsp vanilla extract,Misc_87,0.92,12,teaspoon
vanilla,3.42857142857 tsp vanilla extract,Misc_89,NA,3.428571429,teaspoon
vanilla,4.8 tsp. vanilla extract,Misc_90,NA,4.8,teaspoon
vanilla,1.0 tbsp vanilla extract,Misc_91,NA,3,teaspoon
vanilla,5.33333333333 teaspoons vanilla extract,Misc_92,NA,5.333333333,teaspoon
vanilla,2.66666666667 teaspoons mccormick vanilla extract,Misc_94,NA,2.666666667,teaspoon
vanilla,2.66666666667 tsp. vanilla extract,Misc_95,1,2.666666667,teaspoon
vanilla,2.4 tsp vanilla extract,Misc_96,NA,2.4,teaspoon
vanilla,4.0 teaspoons vanilla extract,Misc_98,NA,4,teaspoon
vanilla,2.66666666667 tablespoon vanilla extract,Misc_99,0.9,8,teaspoon
vanilla,5.33333333333 teaspoons natural vanilla extract,Misc_100,NA,5.333333333,teaspoon
vanilla,6.0 teaspoon of pure vanilla extract,Misc_101,NA,6,teaspoon
vanilla,1.33333333333 teaspoons vanilla extract,Misc_103,NA,1.333333333,teaspoon
vanilla,1.6 tsp. vanilla extract,Misc_104,NA,1.6,teaspoon
vanilla,8.0 tsp. vanilla extract,Misc_105,NA,8,teaspoon
vanilla,2.66666666667 tsp. pure vanilla extract,Misc_106,NA,2.666666667,teaspoon
vanilla,1.6 tsp. vanilla extract,Misc_107,NA,1.6,teaspoon
vanilla,2.0 teaspoon vanilla extract,Misc_108,NA,2,teaspoon
vanilla,0.75 ounce vanilla extract,Misc_110,0.88,4.5,teaspoon
vanilla,1.6 teaspoon vanilla extract,Misc_111,NA,1.6,teaspoon
vanilla,4.0 teaspoons vanilla extract,Misc_112,NA,4,teaspoon
vanilla,1.14285714286 teaspoon pure vanilla extract,Misc_113,NA,1.142857143,teaspoon
vanilla,1.6 teaspoon pure vanilla extract,Misc_114,0.82,1.6,teaspoon
vanilla,1.6 teaspoon vanilla,E_79,0.75,1.6,teaspoon
vanilla,0.666666666667 tablespoon vanilla,E_197,0.875,2,teaspoon
vanilla,1.33333333333 teaspoon vanilla,E_220,0.75,1.333333333,teaspoon
vanilla,2.57142857143 teaspoons vanilla,E_230,0.875,2.571428571,teaspoon
vanilla,0.16 teaspoon vanilla,E_509,0.75,0.16,teaspoon
vanilla,1.0 teaspoon vanilla 1.0 teaspoon,Misc_2,1,1,teaspoon
vanilla,0.872727272727 teaspoon vanilla,Misc_8,1,0.872727273,teaspoon
vanilla,1.0 teaspoon vanilla,Misc_9,0.86,1,teaspoon
vanilla,3.69230769231 teaspoons vanilla,Misc_14,NA,3.692307692,teaspoon
vanilla,1.33333333333 teaspoons vanilla,Misc_16,0.9,1.333333333,teaspoon
vanilla,1.0 tablespoon vanilla,Misc_17,0.9,3,teaspoon
vanilla,0.666666666667 tablespoon vanilla,Misc_24,0.9,2,teaspoon
vanilla,2.66666666667 teaspoons vanilla,Misc_29,NA,2.666666667,teaspoon
vanilla,0.8 teaspoon vanilla,Misc_31,0.8,0.8,teaspoon
vanilla,3.2 teaspoons vanilla,Misc_42,NA,3.2,teaspoon
vanilla,2.0 teaspoon vanilla,Misc_46,NA,2,teaspoon
vanilla,0.571428571429 teaspoon vanilla,Misc_47,NA,0.571428571,teaspoon
vanilla,2.0 teaspoons vanilla,Misc_61,NA,2,teaspoon
vanilla,2.0 teaspoon vanilla,Misc_62,NA,2,teaspoon
vanilla,2.0 tsp. vanilla,Misc_67,0.88,2,teaspoon
vanilla,4.0 teaspoon vanilla,Misc_69,0.92,4,teaspoon
vanilla,1.33333333333 tsp. vanilla,Misc_74,0.92,1.333333333,teaspoon
vanilla,2.0 teaspoon vanilla,Misc_76,NA,2,teaspoon
vanilla,4.0 generous teaspoon vanilla,Misc_80,NA,4,teaspoon
vanilla,1.71428571429 tablespoon vanilla,Misc_82,0.934,5.142857143,teaspoon
vanilla,2.0 tsp vanilla,Misc_83,NA,2,teaspoon
vanilla,1.33333333333 tablespoon vanilla,Misc_93,1,4,teaspoon
vanilla,4.0 tbsp 7.5ml vanilla,Misc_102,NA,12,teaspoon
vanilla,2.0 tablespoons vanilla,Misc_109,NA,6,teaspoon
vanilla,"4.0 	teaspoons vanilla extract",Misc_50,NA,4,teaspoon
vegetable oil,2.0 cup vegetable oil,AR_43,0.828866005,2,cup
vegetable oil,0.36923076923076925 cup vegetable oil,AR_101,0.6,0.369230769,cup
vegetable oil,0.6666666666666666 cup vegetable oil,AR_109,0.871794891,0.666666667,cup
vegetable oil,1.0 cup vegetable oil,AR_110,0.868292713,1,cup
vegetable oil,2.6666666666666665 tablespoons vegetable oil,AR_113,0.8,0.16666,cup
vegetable oil,0.666666666667 cup oil,Misc_74,0.92,0.666666667,cup
vinegar ,1.33333333333 teaspoon vinegar cider or white,Misc_18,0.88,1.333333333,teaspoon
vinegar ,1.33333333333 teaspoon vinegar cider or white,Misc_48,NA,1.333333333,teaspoon
vinegar ,1.33333333333 teaspoon vinegar cider or white,Misc_85,NA,1.333333333,teaspoon
walnut,1.0 cup chopped walnuts,AR_1,0.920724583,1,cup
walnut,0.3333333333333333 cup chopped walnuts,AR_4,0.922985077,0.333333333,cup
walnut,1.0 cup chopped walnuts,AR_5,0.937341785,1,cup
walnut,2.0 cup chopped walnuts,AR_13,0.909016418,2,cup
walnut,1.0 cups chopped walnuts,AR_14,0.90666666,1,cup
walnut,1.3333333333333333 cup chopped walnuts,AR_21,0.881944466,1.333333333,cup
walnut,1.0 cup chopped walnuts,AR_26,0.9,1,cup
walnut,0.6666666666666666 cup chopped walnuts,AR_27,0.876923084,0.666666667,cup
walnut,0.5 cup chopped walnuts,AR_30,0.859829044,0.5,cup
walnut,0.3333333333333333 cup chopped walnuts,AR_33,0.826666641,0.333333333,cup
walnut,2.0 cup coarsely chopped walnuts,AR_35,0.843636322,2,cup
walnut,1.0 cup coarsely chopped walnuts,AR_39,0.6,1,cup
walnut,1.3333333333333333 cup chopped walnuts,AR_49,0.592592573,1.333333333,cup
walnut,1.2000000000000002 cups chopped walnuts,AR_70,0.91003809,1.2,cup
walnut,2.0 cup chopped walnuts,AR_91,0.928301907,2,cup
walnut,1.1076923076923078 cups chopped walnuts,AR_101,0.6,1.107692308,cup
walnut,0.5 cup chopped walnuts,AR_110,0.868292713,0.5,cup
walnut,1.0 cup chopped walnuts optional,AR_119,0.845714283,1,cup
walnut,0.6666666666666666 cup chopped walnuts,AR_141,0.784615374,0.666666667,cup
walnut,1.0 cup chopped walnuts,AR_144,0.442857122,1,cup
walnut,1.3333333333333333 cups chopped walnuts optional,AR_155,0.931135178,1.333333333,cup
walnut,2.0 cups chopped walnuts,AR_196,0.785929632,2,cup
walnut,1.3333333333333333 cup chopped walnuts,AR_218,0.877419376,1.333333333,cup
walnut,8.0 cup coarsely chopped walnuts,E_88,0.375,8,cup
walnut,0.666666666667 cup finely chopped walnuts optional,E_197,0.875,0.666666667,cup
walnut,2.0 cup chopped walnuts,E_258,0.75,2,cup
walnut,4.0 cups coarsely chopped walnuts toasted,Misc_26,0.9,4,cup
walnut,"3.0 	cups walnuts finely chopped",Misc_50,NA,3,cup
walnut,4.0 cup 150 g candied walnuts,Misc_102,NA,4,cup
walnut,1.33333333333 cup walnut pieces,Misc_106,NA,1.333333333,cup
walnut,2.90909090909 cups chopped toasted walnuts optional,Misc_5,0.8,2.909090909,cup
walnut,4.0 cups chopped toasted walnuts optional,Misc_6,0.8,4,cup
walnut,3.2 cups chopped walnuts optional,Misc_7,0.8,3.2,cup
walnut,3.6 cups chopped walnuts,Misc_30,1,3.6,cup
walnut,1.6 cup chopped walnuts,Misc_38,NA,1.6,cup
walnut,0.571428571429 cup chopped walnuts optional,Misc_47,NA,0.571428571,cup
walnut,"1.77777777778 cup chopped, toasted walnut pieces, optional",Misc_63,NA,1.777777778,cup
walnut,1.33333333333 cups walnuts optional,Misc_103,NA,1.333333333,cup
water,2.0 teaspoons hot water,AR_1,0.920724583,0.041,cup
water,1.5 cup water,AR_55,0.385714293,1.5,cup
water,1.2 teaspoon water,Misc_64,NA,0.025,cup
water,0.923076923077 cup water,Misc_71,1,0.923076923,cup
water,9.6 tablespoons water,Misc_72,NA,0.6,cup
wheat,0.4 cup wheat germ,AR_118,0.830769253,0.4,cup
wheat flour,"0.64 	cup 91 grams whole wheat flour",Misc_52,NA,0.64,cup
wheat flour,2.0 cup whole wheat flour,Misc_62,NA,2,cup
wheat flour,7.38461538462 cups white whole wheat flour or regular whole wheat flour,Misc_71,1,7.384615385,cup
white pepper,1.0 teaspoon ground white pepper,AR_26,0.9,1,teaspoon
xanthan gum,0.666666666667 teaspoon xanthan gum,E_197,0.875,0.666666667,teaspoon
zucchini,2.0 cups finely chopped zucchini,AR_27,0.876923084,2,cup
